ad_id,link_titles,link_captions
996165735624830,KDU-ČSL - Celostátní web,kdu.cz
485277324044143,,fb.com
823782126546304,,"https://www.kdu.cz/domu?utm_source=14_Meta_Reach&utm_medium=reklama&utm_campaign=KDU_2024&utm_content=Ad_Vyborny_2, https://www.kdu.cz/domu?utm_source=14_Meta_Reach&utm_medium=reklama&utm_campaign=KDU_2024&utm_content=Ad_Vyborny_2, https://www.kdu.cz/domu?utm_source=14_Meta_Reach&utm_medium=reklama&utm_campaign=KDU_2024&utm_content=Ad_Vyborny_2"
840078200964463,"Lidovci pro lidi, Lidovci pro lidi, Lidovci pro lidi","https://www.kdu.cz/domu?utm_source=14_Meta_Reach&utm_medium=reklama&utm_campaign=KDU_2024&utm_content=Ad_Jurecka_2, https://www.kdu.cz/domu?utm_source=14_Meta_Reach&utm_medium=reklama&utm_campaign=KDU_2024&utm_content=Ad_Jurecka_2, https://www.kdu.cz/domu?utm_source=14_Meta_Reach&utm_medium=reklama&utm_campaign=KDU_2024&utm_content=Ad_Jurecka_2"
3795530214001409,"Lidovci pro lidi, Lidovci pro lidi, Lidovci pro lidi","https://www.kdu.cz/domu?utm_source=14_Meta_Reach&utm_medium=reklama&utm_campaign=KDU_2024&utm_content=Ad_Hladik_2, https://www.kdu.cz/domu?utm_source=14_Meta_Reach&utm_medium=reklama&utm_campaign=KDU_2024&utm_content=Ad_Hladik_2, https://www.kdu.cz/domu?utm_source=14_Meta_Reach&utm_medium=reklama&utm_campaign=KDU_2024&utm_content=Ad_Hladik_2"
1000599521777879,LIDOVCI pro lidi,www.kdu.cz
1232791591042604,LIDOVCI pro lidi,www.kdu.cz
485298563976140,,www.kdu.cz
490449703456260,LIDOVCI pro lidi,www.kdu.cz
1021631399312451,,
998030898186521,fb.com,fb.com
1219354002573515,KDU-ČSL - Celostátní web,kdu.cz
1006900957512972,,
774698948183081,KDU-ČSL - Celostátní web,kdu.cz
1406515116730997,,
831568175207284,,
821694903236574,KDU-ČSL - Celostátní web,kdu.cz
442399962090822,,www.kdu.cz
1447503879239994,LIDOVCI pro lidi,www.kdu.cz
1150859952699131,LIDOVCI pro lidi,www.kdu.cz
1178074926659755,,www.kdu.cz
483527547683000,"Lidovci pro lidi, Lidovci pro lidi, Lidovci pro lidi","https://www.kdu.cz/domu, https://www.kdu.cz/domu, https://www.kdu.cz/domu"
349084821554622,"Lidovci pro lidi, Lidovci pro lidi","https://www.kdu.cz/domu?utm_source=14_Meta_Reach&utm_medium=reklama&utm_campaign=KDU_2024&utm_content=Ad_Hladik_1, https://www.kdu.cz/domu?utm_source=14_Meta_Reach&utm_medium=reklama&utm_campaign=KDU_2024&utm_content=Ad_Hladik_1"
825313006226046,"Lidovci pro lidi, Lidovci pro lidi","https://www.kdu.cz/domu, https://www.kdu.cz/domu"
1160413461949636,Lidovci pro lidi,https://www.kdu.cz/domu
433876085947251,,
1821046065075024,,
1830249920828733,,
996856771952984,Chat in Messenger,
999476198185897,Chat in Messenger,
984174893139454,František kandiduje do evropských voleb,
1572562416620825,,
1156529089027880,,
457672110274703,,
7498436456908995,,
881055584061143,,
1622367715282485,,
1122911882190621,,
399304959580496,,
350159228058121,,
1501598960424771,,
997788078356964,,
443243191611235,,
392343397045663,,
1234417491275711,,
951653626696451,,
1775816376235215,,
966580948397955,,
767782058410266,,
340700875683975,,
1450604935832661,,
951771666353089,,
792170522959435,,
426584316523594,,
929631555530908,,
843965387743390,,
850995137040028,,
689423146598023,,
774688184027324,,
1185730522396472,,
933506744943435,,
956133372549718,,
703998298487137,,
1368964323815013,,
2798892296928388,,
908676297555382,,
362824776469018,,
344715368506277,,
360229636619934,,
897015108765477,,
3109212396054293,,
1781986758916866,,
1360561347926258,,
1271621610181578,,
377960291339904,,www.kdu.cz
1064041694643801,,
343869575051364,,
264189372971007,,
365183062667742,,
373791078455499,,
385845287202032,,
727457502586873,,
761486669359161,,
780663260741387,,
851922226406845,,
998859031208473,,
1026083831963109,,
1043783996872443,,
1067126291296825,,www.kdu.cz
1099503557873598,,www.kdu.cz
1103489457315283,,
1399044034352101,,
1483207185863890,,
3608797949446996,,
912009800350674,,
155292024332300,,
881853910279612,,
378385627882239,,
1335951080646861,,
644110251219026,,
3645872562354800,,
1055511928934909,,
307607162037773,LIDOVECKÁ ROADSHOW: Za lepší EU! - Zábřeh,LIDOVECKÁ ROADSHOW: Za lepší EU! - Zábřeh
329043573100081,LIDOVECKÁ ROADSHOW: Za lepší EU! - Brno-střed,LIDOVECKÁ ROADSHOW: Za lepší EU! - Brno-střed
234099649688345,LIDOVECKÁ ROADSHOW: Za lepší EU! - Pardubice,LIDOVECKÁ ROADSHOW: Za lepší EU! - Pardubice
558005063184530,LIDOVECKÁ ROADSHOW: Za lepší EU! - Hradec Králové,LIDOVECKÁ ROADSHOW: Za lepší EU! - Hradec Králové
353115307376261,,
1849776712092042,,
304546259111303,LIDOVECKÁ ROADSHOW: Za lepší EU! - Plzeň,LIDOVECKÁ ROADSHOW: Za lepší EU! - Plzeň
349891350780816,,
302345579306079,,
1266141290735610,,
899075774978771,LIDOVECKÁ ROADSHOW: Za lepší EU! - Praha,LIDOVECKÁ ROADSHOW: Za lepší EU! - Praha
633832758827699,,
1023022838814007,LIDOVECKÁ ROADSHOW: Za lepší EU - Jihlava,LIDOVECKÁ ROADSHOW: Za lepší EU - Jihlava
1001990971022736,LIDOVECKÁ ROADSHOW: Za lepší EU - České Budějovice,LIDOVECKÁ ROADSHOW: Za lepší EU - České Budějovice
317005157742622,,
3001532879977358,,
1995864970793308,,
998690701359272,,
986938965939730,,
630137145859672,,
162907730232474,,
793147135896520,,
870654390969377,,
311700138338364,,
874619137447323,,
195264376929267,,
1213369816719860,,
1338213293727931,,
231446419914477,,
302913785805493,,
207400852233950,,
320630337232608,,
848686106980535,,
1350276399197680,,
1051469942689037,,
212893708468176,,
719957333293850,,
695330762466674,,
854617972708354,,
689300209370486,,
671865951551772,,
296456446444197,,
948394732898850,,
1502142800547555,,
611557194478184,,
6699975393397236,,
630742652460711,,
263535449952988,,
670033408338025,,
655423809887558,,
1619299185543593,,
1461384237969349,,
1729296700862760,,
1216706935687636,Lidé s postižením potřebují víc!,
234559316218474,,
1020573195797514,,
791802462570507,,
823219309424277,,
6417129968380778,,
6411991748894914,,
986015286184355,,
1522492425244771,,
247256041396231,,
656677449820830,,
2218724321658093,,
1464943691009503,,
1213752579323857,,
287431453806185,,
220372177572316,,
639827747802588,Tahle vláda se o hospice zajímá!,
3535957560059251,,
957699152018647,,
273897001846439,,
799935291687136,,
1078899590181075,,
542545911225299,,
1032814894356423,,
1323259131944515,,
279922357789969,,
460992526247757,,
3516369078690818,,
155949044118988,,
232752886141991,,
598077672085357,,
932951104698927,,
146171651771283,,
1148894989290739,,
1175974489739309,,
909855203430310,,
724724099658959,,
2534580656711288,,
1217464232263671,,
182100834787291,,
5625614154206263,,
768989341371854,,
1157557238273059,,
1834144660315606,,
139306535700454,,
617742859942531,,
538964431748267,,
266285219155066,,
930534058185393,,
1280957472628868,,kdu.cz
2025106031154077,,kdu.cz
2610575859081970,,kdu.cz
252389310536982,,kdu.cz
608727691285299,,kdu.cz
5923432387785670,,kdu.cz
1376632279846845,JINOU ZEMI NEMÁME,
261542139544798,,
1766676050414565,,
774541784085436,,
235141815686650,,
553902463546295,,
559295946342270,,
553909400185159,,
771619900989642,,
131260619779590,,
3904054709820751,,
1443199516422165,,
927300448313826,,
765868111562487,,
948143056204690,,
1226617061393991,,
755229069456291,,
522960013118670,,
2059227147607503,,
2563560330449749,,
722578442871212,,
1190336458277586,Dlužíte na daních a sociálním pojištění?,
769300544756195,,
506018661722085,,
456767653249595,,
861367921601866,,
853964882371891,,
734770544689346,,
528455959389270,,
514799934101186,,
916784039739351,,
864554054780065,,
721328526317067,,
1609512269479635,,
867679814512153,,
4200914313466539,,
1234260167442847,,
700456141565353,,
854104198986157,,
6393205920698260,,
759164781816907,,
966524954312154,,
5744829855582534,,
847957786271098,,
637376874820084,,
474461661371741,,
560906265955029,,
545096177562882,,
924966135161309,,
715603123245522,,
1253500055569987,,
887382195876188,,
676124044213045,,
1224535898474771,,
545499830848067,,
8719345894807160,,
635420238585367,,
2247671595424834,,
853545085724369,,
2422192287946582,Výchovné - takhle to celé začalo | 24.4.2018,
1150585128979867,,
562355315910734,,
668024041683199,,
1233651324194513,,
603742721560291,,
999343494360631,,
528717655882721,,
621730673046568,,
454031323447677,,
672800157902132,,
918181419173689,"Ušetřete na energiích! Dotace pro chudé domácnosti, seniory a handicapované jsou tu",
1263592997526234,,
1915879978768691,,
1254439238485114,,
548646053852978,,
694157095416399,Lidovecké výchovné zvedá důchody,
898435907829603,,
915331163171131,,
639134524887888,,
757515575793153,,
1044535150283186,,
1100851507254706,,
3443292389290922,,
949022046615702,,
2028931687547483,,
1315909156211820,,
556750907197892,,
2130280757428933,,
1446189426338864,,
576296548435818,,
1988138518357875,,
539743369063524,,
534413849553762,"Nárůst kriminality imigrantů a řešení pro ČR, další zadlužování státu na úkor českých občanů a řešení deficitu - aktuální situaci jsem okomentoval v TV CNN Prima.",
8808918032495498,,
464612019714151,,
940713047578412,,
1307313080422717,"Lidé musí platit pojištění, ale nemají lékaře…",
1274873583558597,,
3472257049735589,,
628348292879404,,
1606796276618645,,
564823163114796,"Další brutální teroristický čin islámského imigranta v Evropě - situaci a konkrétní návrhy řešení SPD pro ČR, aby se to u nás nestalo, jsem diskutoval v ČT24.",
616450497472326,,
939386368255233,,
1123423175407295,,
613066587777938,,
497801226137357,,
978826994266386,,
416475144879578,,
995726852594157,,
1111021836749306,Zvyšování platů politiků - 2. čtení,
1012242774264409,"Vítěz zrušeného 1.kola rumunských prezidentských voleb Georgescu potvrdil, že NATO a EU vyvíjely nátlak na zrušení voleb!",
3920009768246714,SPD prosazuje deportaci všech nelegálních imigrantů z EU,
811031407782936,,
2945090632511159,,
8653343374762052,Green Deal potápí český průmysl,
1301393894443435,"Výsledky vládnutí Fialovy vlády, řešení zadluženého státního rozpočtu, změny v důchodech, blížící se volby do Sněmovny - v TV CNN Prima jsem okomentoval aktuální situaci",
8844328552314108,,
4405294989740896,"Svého praktického lékaře nemá přes 920 000 lidí, z toho více než 170 000 dětí. A situace se ještě zhoršuje",
3532757280355917,,
4581429968749519,Fialova vláda nečinně přihlíží nekontrolovatelnému zdražování základních životních potřeb,
1629150147953025,"Vládní strany chtějí zavést výpovědi v zaměstnání bez udání důvodu, zhoršení důchodů, klesající ekonomika, další zadlužování, návrhy řešení SPD - v TV CNN Prima jsem okomentoval aktuální situaci",
590593737134026,,
911283267848006,,
1043078420951111,,
470229529426643,,
1131269518364377,,
1110412573394015,,
404186666110119,,
4059096170987975,,
594334806328318,,
465129216648621,,
1256036978994047,,
1239882473970335,,
1588474061771057,,
1640613026667636,,
1814076999130940,,
461023993707220,"Před chvílí v ČT24 k zahraniční politice Fialovy vlády - důsledky migračního paktu EU, elektřina, plyn, vztah k USA, situace v Sýrii, BRICS",
1628091247819825,,
1526530544649872,,
1650101059226395,,
1261992721792717,,
2270739719986814,,
631686679185159,Koncesionářské poplatky 10.12.2024,
2059097257878045,,
2584004785320985,,
1815643282598131,,
567073252932764,,
1109089677893267,,
1090228149147765,"Dnes v Partii na Primě o pro SPD nepřijatelných návrzích Fialovy vlády - zvyšování platů politiků, další posílání peněz Ukrajincům, snižování důchodů a odmítnutí předčasných důchodů pro tzv. náročné profese atd.",
1040575151085529,,
909870191115688,,
1242323843698059,,
2799052860295213,"Vystoupil jsem v podcastu deníku TO - definice českých národních zájmů, největší zločiny vlády Petra Fialy, programové priority SPD směrem ke sněmovním volbám 2025, pohyb na národně konzervativní scéně, vývoj preferencí",
610043148366223,Destrukce Evropy pokračuje!,spd.cz
1301218787723946,,
1133399491726377,,
562269813092927,Dnes s Vámi na Jarmeku ve Valašských Kloboukách. 🎄 Děkuji za milá setkání! 😊,
3605449272933501,,
491636603932174,,
601312119247811,,
3806798246236729,,
1316276003060048,"Fialova vláda chce od ledna prudce zvýšit platy politiků (SPD je proti), mimořádná schůze k odvolání Pekarové Adamové z funkce předsedkyně Sněmovny. Aktuální situaci jsem okomentovat v ČT24.",
1979009875858433,,
502901075423953,Návrh opozice na odvolání M. Pekarové Adamové z funkce předsedkyně Sněmovny,
1694512744661053,Evropská komise je v agonii. Chceme Evropu suverénních národů,
1401078837859610,Zvyšování platů politiků 5.12.2024,
948374537254885,,
1256934115358184,"Hlášení o střelbě na univerzitě v Plzni, pokles reálných mezd, zdražování potravin, prudce stoupající zadlužení ČR a návrhy řešení SPD - v TV Prima o výsledcích Fialovy vlády",
1291173668548137,Měla by být paní Pekarová Adamová nadále předsedkyní Sněmovny? V ČT24 jsem vysvětlil důvody dnešní snahy SPD o její odvolání z funkce předsedkyně Sněmovny.,
1046735083807252,,
1243943766879658,"Vyzýváme Fialovu vládu, aby přestala dodávat zbraně Ukrajině a podpořila mírová jednání",
551355401120310,,
589092267129894,Česká republika je kvůli Fialově vládě v úrovni bydlení pátá nejhorší v Evropské unii,
608669648161373,,
912159347774701,,
9731994806815945,,
515090438184369,Státní rozpočet - 3. čtení,
1507744009800813,Výsledkem chybné politiky Fialovy vlády je hluboký propad reálných příjmů českých občanů,
968751661966209,Kvůli Green Dealu a emisním povolenkám se budou opět zdražovat energie,
1344699616413585,,
931003651884284,,
1737695950408122,Tisková konference SPD 3.12.2024,
1246319499972876,,
438053889184199,,
935003058046266,,
552165967771206,O tom se tady nesmí mluvit - v TV Nova jsem řekl skutečné příčiny války na Ukrajině a pojmenoval řešení.,
8513992598710184,,
589348170235587,,
1655190441695953,"Paní moderátorka v TV Nova málem “vyletěla z kůže”, když slyšela můj konzistentní názor na způsob ukončení války na Ukrajině. Chceme mír a prosperitu, ne nekonečnou válku a bídu, kdy už ani Ukrajinci nechtějí dál bojovat.",
1091470186046491,,
503500069395736,,
543961221959573,Přeji hezký advent 🕯️🌟,
1303248914433763,,
8722131751155769,,
4009409306001120,,
