ad_id,country,age_range,male,female,unknown
501124268958756,CZ,45-54,,461.0,
501124268958756,CZ,55-64,,1305.0,
501124268958756,CZ,65+,,2284.0,
8440094952685291,CZ,18-24,,1.0,
8440094952685291,CZ,25-34,,3.0,
8440094952685291,CZ,35-44,,8.0,
8440094952685291,CZ,45-54,,19.0,
8440094952685291,CZ,55-64,,24.0,
8440094952685291,CZ,65+,,31.0,
744516467629702,CZ,18-24,,20.0,
744516467629702,CZ,25-34,,42.0,
744516467629702,CZ,35-44,,64.0,
744516467629702,CZ,45-54,,139.0,
744516467629702,CZ,55-64,,259.0,
744516467629702,CZ,65+,,440.0,
310433812120730,CZ,18-24,3347.0,1601.0,45.0
310433812120730,CZ,35-44,10275.0,3837.0,111.0
310433812120730,CZ,65+,2406.0,2547.0,44.0
310433812120730,CZ,55-64,3448.0,3600.0,41.0
310433812120730,CZ,45-54,8265.0,4549.0,78.0
310433812120730,CZ,25-34,8886.0,2597.0,78.0
2755947361241217,CZ,18-24,,114.0,
2755947361241217,CZ,25-34,,245.0,
2755947361241217,CZ,35-44,,283.0,
2755947361241217,CZ,45-54,,358.0,
2755947361241217,CZ,55-64,,624.0,
2755947361241217,CZ,65+,,1017.0,
1189009068937403,CZ,18-24,4846.0,3531.0,39.0
1189009068937403,CZ,45-54,7039.0,4785.0,49.0
1189009068937403,CZ,65+,1859.0,2427.0,20.0
1189009068937403,CZ,55-64,3326.0,3845.0,29.0
1189009068937403,CZ,35-44,7987.0,4181.0,49.0
1189009068937403,CZ,25-34,8237.0,3980.0,70.0
800539168698423,CZ,35-44,,6.0,
800539168698423,CZ,25-34,,2.0,
800539168698423,CZ,45-54,,15.0,
800539168698423,CZ,55-64,,43.0,
800539168698423,CZ,65+,,67.0,
416540474519950,CZ,18-24,,15.0,
416540474519950,CZ,25-34,,42.0,
416540474519950,CZ,35-44,,56.0,
416540474519950,CZ,45-54,,202.0,
416540474519950,CZ,55-64,,629.0,
416540474519950,CZ,65+,,1235.0,
958153392476925,CZ,18-24,2921.0,1970.0,24.0
958153392476925,CZ,45-54,6303.0,5016.0,46.0
958153392476925,CZ,65+,1844.0,2688.0,32.0
958153392476925,CZ,55-64,2773.0,3831.0,18.0
958153392476925,CZ,35-44,7821.0,4832.0,67.0
958153392476925,CZ,25-34,7841.0,4138.0,51.0
291975123951930,CZ,18-24,2079.0,1479.0,12.0
291975123951930,CZ,45-54,5929.0,4378.0,38.0
291975123951930,CZ,65+,1856.0,2589.0,26.0
291975123951930,CZ,55-64,2732.0,3422.0,27.0
291975123951930,CZ,35-44,7354.0,3786.0,46.0
291975123951930,CZ,25-34,7396.0,3389.0,32.0
444313571293149,CZ,18-24,,13.0,
444313571293149,CZ,25-34,,33.0,
444313571293149,CZ,35-44,,47.0,
444313571293149,CZ,45-54,,88.0,
444313571293149,CZ,55-64,,425.0,
444313571293149,CZ,65+,,1425.0,
950528733378369,CZ,18-24,,29.0,
950528733378369,CZ,25-34,,73.0,
950528733378369,CZ,35-44,,119.0,
950528733378369,CZ,45-54,,231.0,
950528733378369,CZ,55-64,,577.0,
950528733378369,CZ,65+,,977.0,
617086833973817,CZ,18-24,17.0,14.0,
617086833973817,CZ,25-34,39.0,32.0,1.0
617086833973817,CZ,35-44,44.0,28.0,
617086833973817,CZ,45-54,38.0,29.0,1.0
617086833973817,CZ,55-64,10.0,22.0,
617086833973817,CZ,65+,14.0,17.0,1.0
1154491045682886,CZ,18-24,9.0,6.0,
1154491045682886,CZ,25-34,9.0,7.0,
1154491045682886,CZ,35-44,20.0,13.0,1.0
1154491045682886,CZ,45-54,14.0,20.0,1.0
1154491045682886,CZ,55-64,10.0,17.0,
1154491045682886,CZ,65+,6.0,13.0,
440098671863360,CZ,18-24,,4.0,
440098671863360,CZ,25-34,,6.0,
440098671863360,CZ,35-44,,15.0,
440098671863360,CZ,45-54,,43.0,
440098671863360,CZ,55-64,,106.0,
440098671863360,CZ,65+,,253.0,
1487915055438706,CZ,18-24,,1.0,
1487915055438706,CZ,35-44,,2.0,
1487915055438706,CZ,45-54,,5.0,
1487915055438706,CZ,55-64,,17.0,
1487915055438706,CZ,65+,,32.0,
751937887005631,CZ,18-24,305.0,278.0,4.0
751937887005631,CZ,35-44,972.0,552.0,8.0
751937887005631,CZ,65+,307.0,467.0,3.0
751937887005631,CZ,55-64,402.0,539.0,3.0
751937887005631,CZ,45-54,857.0,620.0,4.0
751937887005631,CZ,25-34,951.0,497.0,8.0
1919019615181424,CZ,18-24,126.0,138.0,1.0
1919019615181424,CZ,45-54,352.0,241.0,2.0
1919019615181424,CZ,65+,90.0,117.0,
1919019615181424,CZ,55-64,162.0,195.0,4.0
1919019615181424,CZ,35-44,374.0,215.0,1.0
1919019615181424,CZ,25-34,286.0,185.0,2.0
3608720879445951,CZ,18-24,78.0,49.0,2.0
3608720879445951,CZ,25-34,161.0,74.0,1.0
3608720879445951,CZ,35-44,165.0,63.0,1.0
3608720879445951,CZ,45-54,122.0,82.0,1.0
3608720879445951,CZ,55-64,42.0,35.0,
957864548746310,CZ,18-24,143.0,117.0,4.0
957864548746310,CZ,25-34,294.0,186.0,2.0
957864548746310,CZ,35-44,305.0,189.0,2.0
957864548746310,CZ,45-54,227.0,173.0,2.0
957864548746310,CZ,55-64,70.0,79.0,1.0
1127698238571471,CZ,18-24,440.0,141.0,
1127698238571471,CZ,45-54,867.0,396.0,6.0
1127698238571471,CZ,65+,66.0,74.0,3.0
1127698238571471,CZ,55-64,329.0,211.0,3.0
1127698238571471,CZ,35-44,1115.0,420.0,9.0
1127698238571471,CZ,25-34,1212.0,365.0,2.0
746131974065563,CZ,18-24,,6.0,
746131974065563,CZ,25-34,,15.0,
746131974065563,CZ,35-44,,45.0,
746131974065563,CZ,45-54,,88.0,
746131974065563,CZ,55-64,,184.0,
746131974065563,CZ,65+,,604.0,
1553778902180285,CZ,18-24,657.0,242.0,21.0
1553778902180285,CZ,45-54,3808.0,3462.0,32.0
1553778902180285,CZ,65+,2931.0,5944.0,30.0
1553778902180285,CZ,55-64,2836.0,4266.0,26.0
1553778902180285,CZ,35-44,3258.0,1966.0,22.0
1553778902180285,CZ,25-34,2010.0,924.0,9.0
876984947302922,CZ,25-34,265.0,97.0,1.0
876984947302922,CZ,35-44,405.0,134.0,2.0
876984947302922,CZ,65+,755.0,1067.0,7.0
876984947302922,CZ,55-64,645.0,523.0,5.0
876984947302922,CZ,45-54,560.0,273.0,5.0
876984947302922,CZ,18-24,92.0,39.0,
871282641611626,CZ,18-24,348.0,125.0,6.0
871282641611626,CZ,45-54,3685.0,2870.0,24.0
871282641611626,CZ,65+,2946.0,6082.0,29.0
871282641611626,CZ,55-64,3223.0,4015.0,17.0
871282641611626,CZ,35-44,2574.0,1377.0,14.0
871282641611626,CZ,25-34,1465.0,639.0,9.0
1320708019265746,CZ,35-44,2.0,,
1320708019265746,CZ,45-54,10.0,3.0,1.0
1320708019265746,CZ,55-64,20.0,10.0,
1320708019265746,CZ,65+,11.0,17.0,1.0
1266374447684522,CZ,18-24,10.0,2.0,
1266374447684522,CZ,25-34,22.0,8.0,
1266374447684522,CZ,35-44,92.0,21.0,1.0
1266374447684522,CZ,45-54,169.0,69.0,1.0
1266374447684522,CZ,55-64,181.0,198.0,
1266374447684522,CZ,65+,192.0,362.0,
383276704824568,CZ,25-34,46.0,15.0,1.0
383276704824568,CZ,35-44,124.0,30.0,2.0
383276704824568,CZ,65+,305.0,419.0,2.0
383276704824568,CZ,55-64,241.0,233.0,3.0
383276704824568,CZ,45-54,250.0,99.0,2.0
383276704824568,CZ,18-24,14.0,7.0,
386332784348474,CZ,25-34,228.0,113.0,1.0
386332784348474,CZ,45-54,865.0,513.0,12.0
386332784348474,CZ,65+,2254.0,3643.0,20.0
386332784348474,CZ,55-64,1538.0,1551.0,12.0
386332784348474,CZ,18-24,88.0,61.0,4.0
386332784348474,CZ,35-44,387.0,185.0,9.0
386202991251134,CZ,35-44,524.0,111.0,7.0
386202991251134,CZ,45-54,1425.0,469.0,12.0
386202991251134,CZ,65+,2243.0,2939.0,16.0
386202991251134,CZ,55-64,1919.0,1270.0,10.0
386202991251134,CZ,18-24,84.0,18.0,2.0
386202991251134,CZ,25-34,243.0,73.0,
1191519848725687,CZ,18-24,6.0,,
1191519848725687,CZ,25-34,29.0,2.0,1.0
1191519848725687,CZ,35-44,64.0,13.0,
1191519848725687,CZ,45-54,132.0,49.0,1.0
1191519848725687,CZ,55-64,125.0,119.0,1.0
1191519848725687,CZ,65+,133.0,243.0,2.0
507694258647859,CZ,18-24,15.0,,
507694258647859,CZ,25-34,57.0,5.0,
507694258647859,CZ,35-44,112.0,8.0,
507694258647859,CZ,45-54,161.0,34.0,
507694258647859,CZ,55-64,161.0,79.0,1.0
507694258647859,CZ,65+,122.0,154.0,1.0
1046879547098956,CZ,65+,209.0,292.0,2.0
1046879547098956,CZ,55-64,238.0,212.0,1.0
1046879547098956,CZ,45-54,457.0,204.0,6.0
1046879547098956,CZ,35-44,271.0,63.0,2.0
1046879547098956,CZ,25-34,197.0,39.0,
1046879547098956,CZ,18-24,56.0,10.0,
1259808391702951,CZ,18-24,3.0,1.0,
1259808391702951,CZ,25-34,3.0,2.0,1.0
1259808391702951,CZ,35-44,29.0,6.0,
1259808391702951,CZ,45-54,49.0,22.0,
1259808391702951,CZ,55-64,89.0,72.0,1.0
1259808391702951,CZ,65+,132.0,142.0,
3733906706862113,CZ,35-44,76.0,22.0,1.0
3733906706862113,CZ,45-54,189.0,81.0,2.0
3733906706862113,CZ,65+,307.0,397.0,1.0
3733906706862113,CZ,55-64,219.0,193.0,2.0
3733906706862113,CZ,18-24,11.0,6.0,1.0
3733906706862113,CZ,25-34,21.0,16.0,
1896254104191025,CZ,18-24,1351.0,102.0,12.0
1896254104191025,CZ,45-54,6946.0,942.0,28.0
1896254104191025,CZ,65+,2644.0,1593.0,16.0
1896254104191025,CZ,55-64,3859.0,1145.0,12.0
1896254104191025,CZ,35-44,6756.0,466.0,32.0
1896254104191025,CZ,25-34,5041.0,305.0,21.0
1071187774370065,CZ,18-24,1089.0,170.0,12.0
1071187774370065,CZ,45-54,9006.0,3134.0,54.0
1071187774370065,CZ,65+,4397.0,5385.0,35.0
1071187774370065,CZ,55-64,5803.0,4057.0,35.0
1071187774370065,CZ,35-44,6842.0,1449.0,42.0
1071187774370065,CZ,25-34,4719.0,795.0,25.0
3324086937886449,CZ,18-24,1449.0,1081.0,43.0
3324086937886449,CZ,45-54,3442.0,2089.0,31.0
3324086937886449,CZ,65+,693.0,1150.0,7.0
3324086937886449,CZ,55-64,1694.0,1647.0,11.0
3324086937886449,CZ,35-44,3864.0,1625.0,22.0
3324086937886449,CZ,25-34,3833.0,1473.0,37.0
496275436475010,CZ,18-24,86.0,55.0,4.0
496275436475010,CZ,45-54,674.0,244.0,4.0
496275436475010,CZ,65+,782.0,1029.0,6.0
496275436475010,CZ,55-64,652.0,551.0,3.0
496275436475010,CZ,35-44,301.0,91.0,3.0
496275436475010,CZ,25-34,140.0,50.0,5.0
1553924778896369,CZ,18-24,103.0,90.0,4.0
1553924778896369,CZ,35-44,389.0,212.0,6.0
1553924778896369,CZ,65+,725.0,1233.0,3.0
1553924778896369,CZ,55-64,620.0,675.0,3.0
1553924778896369,CZ,45-54,742.0,434.0,7.0
1553924778896369,CZ,25-34,275.0,154.0,
1278250943333203,CZ,25-34,221.0,229.0,1.0
1278250943333203,CZ,45-54,670.0,483.0,6.0
1278250943333203,CZ,65+,796.0,1235.0,4.0
1278250943333203,CZ,55-64,632.0,616.0,3.0
1278250943333203,CZ,18-24,59.0,64.0,1.0
1278250943333203,CZ,35-44,418.0,324.0,4.0
1736450150434865,CZ,65+,2443.0,3748.0,21.0
1736450150434865,CZ,55-64,2345.0,2353.0,16.0
1736450150434865,CZ,45-54,2422.0,1681.0,20.0
1736450150434865,CZ,35-44,1663.0,1137.0,18.0
1736450150434865,CZ,25-34,1220.0,1142.0,12.0
1736450150434865,CZ,18-24,582.0,518.0,17.0
825328716250609,CZ,18-24,70.0,39.0,3.0
825328716250609,CZ,45-54,1130.0,1168.0,7.0
825328716250609,CZ,65+,1114.0,2289.0,8.0
825328716250609,CZ,55-64,1183.0,1869.0,10.0
825328716250609,CZ,35-44,475.0,374.0,6.0
825328716250609,CZ,25-34,151.0,124.0,3.0
1507205550163221,CZ,18-24,12.0,3.0,1.0
1507205550163221,CZ,45-54,343.0,133.0,2.0
1507205550163221,CZ,65+,539.0,754.0,1.0
1507205550163221,CZ,55-64,424.0,402.0,6.0
1507205550163221,CZ,35-44,113.0,41.0,2.0
1507205550163221,CZ,25-34,34.0,12.0,1.0
2263693380676133,CZ,18-24,1533.0,221.0,10.0
2263693380676133,CZ,45-54,5120.0,1360.0,15.0
2263693380676133,CZ,65+,2205.0,2704.0,17.0
2263693380676133,CZ,55-64,3076.0,1944.0,5.0
2263693380676133,CZ,35-44,5263.0,704.0,26.0
2263693380676133,CZ,25-34,4909.0,531.0,26.0
8274909049263142,CZ,18-24,797.0,184.0,7.0
8274909049263142,CZ,45-54,3020.0,1074.0,17.0
8274909049263142,CZ,65+,1311.0,1854.0,8.0
8274909049263142,CZ,55-64,1829.0,1318.0,9.0
8274909049263142,CZ,35-44,2980.0,583.0,24.0
8274909049263142,CZ,25-34,2594.0,430.0,14.0
3734692053451325,CZ,18-24,28.0,7.0,
3734692053451325,CZ,45-54,538.0,196.0,4.0
3734692053451325,CZ,65+,718.0,1022.0,3.0
3734692053451325,CZ,55-64,554.0,529.0,6.0
3734692053451325,CZ,35-44,211.0,65.0,3.0
3734692053451325,CZ,25-34,87.0,39.0,2.0
865034878919506,CZ,18-24,126.0,55.0,2.0
865034878919506,CZ,45-54,1062.0,318.0,4.0
865034878919506,CZ,65+,2015.0,1630.0,10.0
865034878919506,CZ,55-64,1360.0,613.0,16.0
865034878919506,CZ,35-44,512.0,168.0,4.0
865034878919506,CZ,25-34,299.0,148.0,4.0
8266502966740936,CZ,25-34,240.0,41.0,1.0
8266502966740936,CZ,45-54,1776.0,301.0,7.0
8266502966740936,CZ,65+,1951.0,2002.0,6.0
8266502966740936,CZ,55-64,2064.0,960.0,11.0
8266502966740936,CZ,35-44,759.0,66.0,1.0
8266502966740936,CZ,18-24,70.0,20.0,
1664427497656714,CZ,18-24,10.0,7.0,1.0
1664427497656714,CZ,45-54,320.0,116.0,3.0
1664427497656714,CZ,65+,420.0,607.0,1.0
1664427497656714,CZ,55-64,353.0,317.0,4.0
1664427497656714,CZ,35-44,109.0,36.0,4.0
1664427497656714,CZ,25-34,42.0,12.0,
1036344141558955,CZ,25-34,132.0,91.0,3.0
1036344141558955,CZ,45-54,440.0,470.0,6.0
1036344141558955,CZ,65+,506.0,1443.0,4.0
1036344141558955,CZ,55-64,440.0,892.0,6.0
1036344141558955,CZ,18-24,35.0,21.0,2.0
1036344141558955,CZ,35-44,232.0,162.0,3.0
885917636743880,CZ,18-24,46.0,19.0,1.0
885917636743880,CZ,45-54,722.0,396.0,5.0
885917636743880,CZ,65+,856.0,1241.0,3.0
885917636743880,CZ,55-64,831.0,769.0,6.0
885917636743880,CZ,35-44,257.0,99.0,3.0
885917636743880,CZ,25-34,75.0,34.0,1.0
2942346305918652,CZ,45-54,89.0,45.0,1.0
2942346305918652,CZ,55-64,134.0,147.0,1.0
2942346305918652,CZ,18-24,9.0,1.0,
2942346305918652,CZ,25-34,15.0,9.0,
2942346305918652,CZ,35-44,34.0,12.0,
2942346305918652,CZ,65+,159.0,261.0,
503382952648030,CZ,18-24,10.0,2.0,
503382952648030,CZ,25-34,30.0,10.0,
503382952648030,CZ,35-44,96.0,22.0,3.0
503382952648030,CZ,45-54,234.0,72.0,2.0
503382952648030,CZ,55-64,268.0,250.0,2.0
503382952648030,CZ,65+,328.0,481.0,
3603860143211432,CZ,55-64,199.0,230.0,1.0
3603860143211432,CZ,18-24,11.0,3.0,
3603860143211432,CZ,25-34,25.0,14.0,
3603860143211432,CZ,35-44,75.0,38.0,
3603860143211432,CZ,45-54,150.0,123.0,2.0
3603860143211432,CZ,65+,192.0,367.0,
1216596163082153,CZ,25-34,818.0,695.0,13.0
1216596163082153,CZ,35-44,507.0,368.0,19.0
1216596163082153,CZ,65+,633.0,875.0,8.0
1216596163082153,CZ,55-64,268.0,207.0,7.0
1216596163082153,CZ,45-54,349.0,273.0,12.0
1216596163082153,CZ,18-24,592.0,491.0,18.0
484007880856398,CZ,55-64,154.0,148.0,4.0
484007880856398,CZ,35-44,644.0,433.0,19.0
484007880856398,CZ,65+,172.0,216.0,3.0
484007880856398,CZ,45-54,383.0,302.0,10.0
484007880856398,CZ,25-34,1018.0,659.0,15.0
484007880856398,CZ,18-24,493.0,280.0,16.0
1974414122973625,CZ,55-64,49.0,44.0,1.0
1974414122973625,CZ,35-44,166.0,86.0,4.0
1974414122973625,CZ,65+,111.0,137.0,1.0
1974414122973625,CZ,45-54,110.0,51.0,4.0
1974414122973625,CZ,25-34,246.0,163.0,4.0
1974414122973625,CZ,18-24,133.0,70.0,3.0
1793960671095051,CZ,55-64,57.0,50.0,2.0
1793960671095051,CZ,35-44,169.0,140.0,5.0
1793960671095051,CZ,65+,125.0,155.0,
1793960671095051,CZ,45-54,102.0,90.0,3.0
1793960671095051,CZ,25-34,165.0,146.0,6.0
1793960671095051,CZ,18-24,90.0,60.0,3.0
1487351005491718,CZ,55-64,71.0,67.0,1.0
1487351005491718,CZ,35-44,131.0,138.0,3.0
1487351005491718,CZ,65+,181.0,287.0,4.0
1487351005491718,CZ,45-54,81.0,88.0,2.0
1487351005491718,CZ,25-34,177.0,139.0,3.0
1487351005491718,CZ,18-24,115.0,73.0,
2729041903919531,CZ,45-54,118.0,80.0,2.0
2729041903919531,CZ,35-44,202.0,166.0,10.0
2729041903919531,CZ,65+,85.0,82.0,3.0
2729041903919531,CZ,55-64,39.0,34.0,1.0
2729041903919531,CZ,25-34,306.0,226.0,5.0
2729041903919531,CZ,18-24,163.0,146.0,8.0
821588302633503,CZ,25-34,160.0,112.0,2.0
821588302633503,CZ,35-44,168.0,144.0,5.0
821588302633503,CZ,65+,185.0,295.0,2.0
821588302633503,CZ,55-64,64.0,61.0,3.0
821588302633503,CZ,45-54,98.0,84.0,6.0
821588302633503,CZ,18-24,92.0,58.0,1.0
1169947701107798,CZ,25-34,626.0,25.0,3.0
1169947701107798,CZ,45-54,2488.0,187.0,16.0
1169947701107798,CZ,65+,1241.0,618.0,14.0
1169947701107798,CZ,55-64,1833.0,441.0,11.0
1169947701107798,CZ,18-24,95.0,10.0,5.0
1169947701107798,CZ,35-44,1684.0,53.0,14.0
1490954215153508,CZ,55-64,64.0,68.0,1.0
1490954215153508,CZ,35-44,160.0,139.0,6.0
1490954215153508,CZ,65+,193.0,280.0,2.0
1490954215153508,CZ,45-54,100.0,103.0,3.0
1490954215153508,CZ,25-34,173.0,111.0,1.0
1490954215153508,CZ,18-24,89.0,50.0,
1171073324240008,CZ,25-34,195.0,159.0,1.0
1171073324240008,CZ,35-44,207.0,154.0,2.0
1171073324240008,CZ,65+,277.0,318.0,4.0
1171073324240008,CZ,55-64,100.0,74.0,1.0
1171073324240008,CZ,45-54,135.0,123.0,2.0
1171073324240008,CZ,18-24,109.0,58.0,
404724942382612,CZ,25-34,207.0,205.0,4.0
404724942382612,CZ,35-44,203.0,160.0,1.0
404724942382612,CZ,65+,170.0,214.0,3.0
404724942382612,CZ,55-64,74.0,87.0,
404724942382612,CZ,45-54,123.0,123.0,3.0
404724942382612,CZ,18-24,98.0,68.0,1.0
1162479581437306,CZ,65+,249.0,308.0,3.0
1162479581437306,CZ,45-54,86.0,72.0,2.0
1162479581437306,CZ,35-44,144.0,90.0,3.0
1162479581437306,CZ,18-24,41.0,32.0,1.0
1162479581437306,CZ,25-34,112.0,64.0,
1162479581437306,CZ,55-64,61.0,67.0,
2672727026230625,CZ,18-24,95.0,67.0,1.0
2672727026230625,CZ,35-44,118.0,105.0,2.0
2672727026230625,CZ,65+,260.0,394.0,2.0
2672727026230625,CZ,55-64,105.0,80.0,1.0
2672727026230625,CZ,45-54,107.0,83.0,3.0
2672727026230625,CZ,25-34,141.0,92.0,2.0
475220951506559,CZ,25-34,246.0,162.0,3.0
475220951506559,CZ,35-44,218.0,147.0,5.0
475220951506559,CZ,65+,216.0,290.0,3.0
475220951506559,CZ,55-64,69.0,86.0,4.0
475220951506559,CZ,45-54,113.0,110.0,3.0
475220951506559,CZ,18-24,113.0,68.0,3.0
2211024859232229,CZ,45-54,135.0,99.0,2.0
2211024859232229,CZ,35-44,224.0,128.0,4.0
2211024859232229,CZ,65+,253.0,280.0,5.0
2211024859232229,CZ,55-64,84.0,85.0,5.0
2211024859232229,CZ,25-34,226.0,127.0,2.0
2211024859232229,CZ,18-24,133.0,61.0,
3575689542683097,CZ,45-54,195.0,77.0,2.0
3575689542683097,CZ,35-44,312.0,115.0,7.0
3575689542683097,CZ,65+,115.0,85.0,
3575689542683097,CZ,55-64,109.0,41.0,2.0
3575689542683097,CZ,18-24,263.0,104.0,5.0
3575689542683097,CZ,25-34,435.0,159.0,3.0
723773916347322,CZ,45-54,119.0,80.0,2.0
723773916347322,CZ,35-44,159.0,85.0,5.0
723773916347322,CZ,65+,334.0,327.0,3.0
723773916347322,CZ,55-64,131.0,83.0,2.0
723773916347322,CZ,25-34,174.0,82.0,3.0
723773916347322,CZ,18-24,106.0,52.0,2.0
586747980420774,CZ,18-24,58.0,25.0,1.0
586747980420774,CZ,45-54,443.0,162.0,6.0
586747980420774,CZ,65+,429.0,448.0,3.0
586747980420774,CZ,55-64,420.0,192.0,2.0
586747980420774,CZ,35-44,301.0,84.0,1.0
586747980420774,CZ,25-34,195.0,77.0,2.0
553660180756101,CZ,18-24,495.0,179.0,8.0
553660180756101,CZ,45-54,952.0,247.0,22.0
553660180756101,CZ,65+,1000.0,754.0,9.0
553660180756101,CZ,55-64,890.0,318.0,12.0
553660180756101,CZ,35-44,994.0,256.0,14.0
553660180756101,CZ,25-34,1076.0,437.0,11.0
580871937797152,CZ,18-24,257.0,42.0,8.0
580871937797152,CZ,45-54,2560.0,658.0,37.0
580871937797152,CZ,65+,1763.0,1838.0,29.0
580871937797152,CZ,55-64,2011.0,1010.0,24.0
580871937797152,CZ,35-44,2566.0,328.0,27.0
580871937797152,CZ,25-34,1643.0,219.0,19.0
1205440993879161,CZ,18-24,385.0,60.0,6.0
1205440993879161,CZ,45-54,2276.0,538.0,31.0
1205440993879161,CZ,65+,1155.0,786.0,24.0
1205440993879161,CZ,55-64,1353.0,457.0,17.0
1205440993879161,CZ,35-44,2925.0,628.0,36.0
1205440993879161,CZ,25-34,2682.0,476.0,15.0
1294542468369597,CZ,18-24,86.0,120.0,1.0
1294542468369597,CZ,45-54,327.0,175.0,9.0
1294542468369597,CZ,65+,128.0,110.0,4.0
1294542468369597,CZ,55-64,239.0,121.0,2.0
1294542468369597,CZ,35-44,368.0,270.0,11.0
1294542468369597,CZ,25-34,383.0,373.0,8.0
1605519923660372,CZ,18-24,797.0,620.0,21.0
1605519923660372,CZ,45-54,1295.0,569.0,30.0
1605519923660372,CZ,65+,1024.0,431.0,15.0
1605519923660372,CZ,55-64,884.0,277.0,16.0
1605519923660372,CZ,35-44,2022.0,1119.0,48.0
1605519923660372,CZ,25-34,2604.0,1978.0,46.0
1088127466293895,CZ,18-24,176.0,303.0,8.0
1088127466293895,CZ,45-54,572.0,493.0,23.0
1088127466293895,CZ,65+,244.0,222.0,7.0
1088127466293895,CZ,55-64,380.0,299.0,7.0
1088127466293895,CZ,35-44,646.0,607.0,22.0
1088127466293895,CZ,25-34,681.0,947.0,17.0
913459336882054,CZ,18-24,534.0,327.0,14.0
913459336882054,CZ,45-54,940.0,365.0,22.0
913459336882054,CZ,65+,3867.0,3188.0,38.0
913459336882054,CZ,55-64,1833.0,746.0,26.0
913459336882054,CZ,35-44,651.0,401.0,21.0
913459336882054,CZ,25-34,988.0,781.0,17.0
1746789956170752,CZ,18-24,284.0,175.0,4.0
